message,hate_speech,chess
being the asocial person i am i preferred fewer people .,0,0
"congratulations ! """,0,0
rt @menshumor: one man's trash is another man's girlfriend.,0,0
@jawshoeeahhh lmao you're a bitch boy,0,0
rt @johnydeep_: @20tolife_ bitch nigga lol,0,0
and yet they attacked the sdl for attempting to publicly mourn the violent death of a white man racially murdered by two paki men !,0,0
if you work a graveyard shift she cheating on you off tops. somebody else gon be tucking ya bitch in.,0,0
"rt @e_tae627: ""@kb_three: lil skinny bitch throw ha like a frito #tecoremix""bol",1,0
yo bitch whippin in the early morning,0,0
"rt @rustymk2: not. a. fucking. charge. even. as. a. juvenile. if you call #michaelbrown a thug at this point just say ""nigger"" cuz it's &#8230",1,0
do you have a way to support the claim made in another thread that native americans were not the first human inhabitants of the americas since you can no longer defend your claims in this thread ?,0,0
@t_flye he killed that hoe though,1,0
@fabbymichelle bitch no &#9995 &#128514,0,0
they have caused their own hate from the nations by their hate for everyone else .,1,0
i got a pm from him in which he cliams to write for the sunday independent 's life magazine enough said,0,0
how many fingers does a bitch gotta break so mother fuckers will stop taking my god damn lighters,0,0
although to now there is no evidence of an order to kill all jews but see above and you can see there were orders to exterminate bolsheviks jews commissars etc .,0,0
every slant in #losangeles should be deported. those scum have no right to be here. chinatown should be bulldozed.,1,0
my bitch educated had her clients pay the payments,0,0
everyone in ireland has a duty to make life as difficult for blacks as possible if our children are too have any kind of future .,1,0
marcus smart belongs on the celtics. both trash. it was destiny.,1,0
man if that bitch dont call me back for the job cuhh uma be snapping.,0,0
rt @beardedbearsman: @007beardownjedi the afl now has an american draft system #bearbrother! couple of yanks are on the playing lists at so&#8230,0,0
rt @itscoleharmon_: s o to all those girls who are curled up in a ball in their bed waiting for that goodnight text. go to sleep bitch he &#8230,0,0
note to self : lose the wombat .,0,0
rt @sickipedia: i drove my daughter's guinea pig to the vet's this morning. i'm quite handy with my new callaway golf clubs. #sickipedia,0,0
a girl that rides in trucks has no place to call home and the wrong guy to call daddy .,0,0
i live in california and the only school race riots i hear about are blacks vs. mexicans during cinco de mayo lol .,0,0
yes this book is trash i was made to read it four times in public school while i was growing up .,0,0
@keebithalal @loganswarning gotta love it when the islamofascist cow tries to make a retort about age typical muzzie idiocy,1,0
shoulda put retard mikey on ahs freakshow,1,0
when it start thundering bitches be like i wana cuddle naw bitch you just wana excuse to suck a dick you and mimi sit tf down in a corner,0,0
#klokus this bitch has his nose pierced &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 https: t.co 1ia8nx6zrs,0,0
@lifeof_brandon bitch i called yu back,0,0
more negro rioting this time at a black panther party rally : youtube - nypd vs black people macon st riot youtube - nbpp vs nypd,0,0
@rhythmixx_ bitch please,1,0
college is different because for the most part the high schoolers with attitude problems do n't go .,0,0
@okoruoni you're trash.,0,0
@keyshawnswag lol nigga them look like a combo of trash in your house &amp trash at the dump,0,0
@theseanyv i think you should reconsider he's a little bitch to the one true god almighty cthulhu...please for your soul seany.,0,0
rt @whoistie: can't keep stooping for these hoes. i know better,0,0
rt @erv_gulfwings14: i think zlatan even has class in the way he talks trash,0,0
oi look at this pussy on your bed @pazzsince95 http: t.co celrcwziq3,0,0
i'm looking forward to seeing the western media 's apartheid twist on this story whilst they ignore the racist pension and land reform and genocide .,0,0
&#9733 @&#9733 @&#9733 @&#9733 @&#9733 grand opening ! &#9733 @&#9733 @&#9733 @&#9733 @&#9733 top class &#9733 oriental massage &#9733 perfect !&#9733 http: t.co fhgqf0rwbe,0,0
met a woman who was trying to feed a crow a brazil nut,0,0
rt @uniquelytierra_: &#8220 @vintage_monroe_: &#8220 @dewayneee_: that pussy so wet she gotta dry outside&#8221 stop telling my business&#8221 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514,0,0
japan reactor - rods melt !,0,0
rt @kmurder1000: how am i suppose to ride for you&#128107 ? and you got bitches ina back seat &#128109 &#128111 &#128581,0,0
rt @brandonbangerz: &#8220 @mostafa092: &amp you guys thought sharkiesha and shovel girl were crazy.. she snapped this bitches nose. https: t.co 5&#8230,0,0
@whascameradan we might have more. can't really be sure. but some weird little bird said that might be a possibility. stay tuned. maybe.,0,0
@callneeshcakey we in this bitch finna get crunk eyebrows on double papp &#128165 &#128165,0,0
i'm not sure if these people are in your area but they 're in pa : american nationalist union p.o. box 426 allison park pa 15101 http: www.anu.org,0,0
"rt @aygeraldjay: the ape was like ""oh you niggas gon learn today"" &#128557 &#128128 https: t.co fyk1xebgv7",1,0
@divamonroe2uhoe @cheefpolo hoe hoe hoe merry christmas,0,0
people get more and more retarded everyday,1,0
rt @thatgirlran: &#8220 if your 15 16 act like your those ages not like your 20. its not cute.&#8221 that awk moment when i thought this tweet was abo&#8230,0,0
rt @bandmankevo: never catch feelings for a dumb bitch.,0,0
#porn #android #iphone #ipad #sex #xxx #close up another pussy close up http: t.co hbjdgvenxa,0,0
rt @rakwonogod: when ya side hoe tryna act up http: t.co ayfgkvdezi,0,0
barkley is trash,0,0
"@nopopularity_ lmaoo one nigga had that 2nd pic as ""looove that pussy from popeyes!"" lmaoo that shit killed me",1,0
rt @juicy_squeaky: any bitch who need a crowd to fight is clearly easily influenced &amp weak minded &amp most likely will commit suicide &#128514 &#128514,1,0
rt @julio_isurdaddy: she need a man not no pussy boy.,0,0
you tha hoe,1,0
@justezzzee that nigga ain't no fucking champ he a straight up bitch who not bout shit # bitch made!,1,0
@white_thunduh stfu you dont get any pussy fuck boy,1,0
still a little bit of truth slipping out of an israeli 's mouth surprised this thread was moved as it 's all over the news here .,1,0
guess who's a little bitch? http: t.co hl6swlygfv,1,0
"rt @swiperthefaux: ""ayo take this pic for me fam"" ""hell yea....the hoes gone like that one"" http: t.co fbz29anavh",1,0
probably the largest listening audience he 's ever had .,0,0
new strategy to get bitches: be bruno mars,0,0
@ttukingsbury morphing into charlie weis will never cease to be disturbing.,0,0
for all of liberals ' ranting about tribalism they behave in a very tribal manner themselves .,1,0
we will never forget this to your nation and to your country !,0,0
hey guys please go here to help us send the mexicans back to mexico .,1,0
the gift that keeps giving .,0,0
30 years later we got married .,0,0
rt @o_shititslaura: with ma bitch c: @yadirasarmiento,0,0
all my old hoes wana have my baby,0,0
@cluis838 them peeps who bitches,0,0
lets see what he says .,0,0
yeah iam from edinburgh and i when i was at secondary school my classes where full of blacks and pakis and half them could hardly speak english .,0,0
this is my home town .. these people are locals and can help you find what you want ...,0,0
rt @blackrepublican: spike lee is one of those wealthy people he bitches about that's causing gentrification.,0,0
cutler less skill at qb than a retarded quadriplegic,1,0
i 've been in this scene for 14 years and it 's the same story every town state i 've ever been to .,0,0
2508,0,0
summer time bitch always wild http: t.co pmorglh2kp,0,0
@mika_tan would be perfect w a graham cracker flavored bun or a maple dougnut bar.,0,0
you can't owe me shit ion trust niccas,1,0
@tylannol fuck you pussy -.- i made a mistake and started cj spiller over chris ivory this week -.- fuck,0,0
i'm in australia and i want it to be done and over with my mum is constantly going on about the olympics like it 's a big deal .,0,0
that 's what i intended .,0,0
@sotoo_dean we were supposed to work together today bitch,0,0
rt @troymadden: i guess it's cool to just walk around with ya titties out in a see-thru top? shit.. if these hoes ain't trippin' how can i,0,0
maury is funny sometimes but the ratchet hoes on there need to get knocked the fuck out!,0,0
one thing i hate more than lightskin niggas is a confused bitch like either you go fwm or you gon fw these niggas. &#9995 &#128564,0,0
i witnessed ace hoe soo many niggas at the gardens growing up &#128514 &#128514 &#128514 i'm talking strong armed hoein too &#128170,1,0
my new word o ' the week which has somehow become the word o ' two weeks : torpid : tor * pid adj : 1 dormant hibernating .,0,0
these niggas ain't shit but hoes with tricks,1,0
one day brother ... one day .,0,0
lmao chill spook rt @bakegriffin you think you better than niggas cause you in miami you &#252 ber colored faggot @bmorehumble?,1,0
hello all is any one on here from austin texas or not far ?,0,0
rt @ogmarcusc: i hate stereotypes. preconceived notions that black men are athletes or criminals.. black women are ghetto and confined to t&#8230,0,0
rt @vickybeanmr: when u with yo main bitch and you see yo side bitch in public http: t.co scmkp1nygu,0,0
rt @215potter: grown men wearing jerseys with other grown men's name on them.. don't forget your fucking pom poms.,0,0
all the ratchet hoes on cecil b,0,0
i'm actually not sure what the message is on this one but if you or anyone else can explain it i 'd sure appreciate it .,0,0
@omfgitsoscar basic trash,0,0
oh nah bitch .. i work too much to even think about it. lol,0,0
bitch you guessin,0,0
rt @kylerea03: when your at the pharmacist and they tell you your medicine will be ready in 15 mins.... wtf bitch it's been 30... #stillwai&#8230,0,0
merry christmas to all y'all bitches and hoes,0,0
i saw ahx for the first time the other day and i would not say it 's pro aryan .,0,0
the white males are made out the be dumb while the black male is made out to be the smart one of the group .,0,0
"""sorry jb fan&#65292 really justin come back"". that is the top comment on a justin timberlake video with 10 million views. son of a fucking bitch!",0,0
the birds out tonight,0,0
rt @ag2pearl: black americans are worse off under bho http: t.co k4iweugnyx well researched article...bound to elicit cries of uncle tom &#8230,0,0
just do your research and as long as you take your time and have some decent shop tools you should be able to do it .,0,0
rt @hoodrichnick: why ya niggas be gassin these wack ass bitches ? &#128553 &#128553,1,0
@gregyballs asian pussy?,0,0
rt @slickem_hound yall still getting y'all face beat igggggy + you still taking pics with a face full of pussy nut?dawg yoi a slut!,0,0
@sammylightning_ tim's a pussy,0,0
i'm about to push this niggah off my seat trying to squish me and shit,0,0
chillin in the hood with my retarded ass homegirl. i feel at home.,0,0
yo bitch like to get cute and go the movies mane my bitch like to get fine and go to the gun range,0,0
rt @pipethefckdown_: people who focus on skin tones for dating someone are fucking retarded and brainwashed. &#128076,1,0
rt @ej_realtalk: &#8220 @sirraycharles: mo claiborne is so trash&#8221 i can't say it enough fam &#128530,0,0
@coley_cee yes bitch i do realize dat,0,0
rt @john_nesby: &#128514 &#128514 &#128514 i know who chubb talkin bout lmao definitely not my hoe,0,0
rt @gmb_ace: lame bitches always wanna try 2 play a real nigga like a lame bitch das how u get treated n cut loose&#9995,0,0
make ur bitch want some more &#127908 &#127911,0,0
this bitch sounds like she's gettin raped by other.cats lmfaoo the.fuckkkk closing the window whore cats,0,0
why you worried bout that other hoe? cuz that other hoe aint worried bout another hoe,0,0
we will just have to wait and see .,0,0
""" running round here like some brand new pussy thats bout to get fucked """,0,0
jameis tweet rt @mrcook_ fuck her right in the pussy,0,0
rt @peterpandacat: @savanigga sav is a fag,1,0
rt @natethaalmighty: niggas talk more than bitches these days.,1,0
it's really not our faith of choice that matters it 's the dedication to our race which is where we are made or lost .,0,0
@ronsonsolaqa i love you too pussy.... lmaooo,0,0
""" bitch nigga miss me with it """,0,0
rt @hilariousselfie: how ugly bitches take selfies &#128557 http: t.co snt2iomhgr,0,0
outside with dah fuckin yardie eh,1,0
i believe judging from your other posts that you belong more towards the back .,0,0
"rt @whenrappersaid: when tupac said ""i ain't a killer but don't push me revenge is the sweetest joy next to getting pussy"" http: t.co pto&#8230",0,0
i never had any friends the entire time i lived in #virginia. no one was cool to me. i hope those white trash southerners all die.,1,0
again i can only offer what i have read .,0,0
rt @teamgladney: did the yankees make the playoffs and properly honor jeter? rt @80sbaby4life: orioles win?,0,0
omg i hate this bitches fucking laugh.. shut the fuck upppp!,0,0
she got ass this bitch got hips this bitch got thighs. this bitch here fine this bitch here bad she all the way live.,1,0
if i'm legit trying the worst thing you can do is try and play games with me. you'll get the bird sooo fast.,0,0
the baddest bitch is back on chestnut! @ryancommakerry #welcomehome,0,0
so far all i 've see is their facebook page which has news items and the usual facebook stuff .,0,0
gotta smile dat drive bad bitches crazy,0,0
ok. did this bitch just say wut i think she.said? i believe u just described urself dumbass,1,0
this fucking little bitch landed on me in the car and really thought i wouldn't kill him.. http: t.co nouhxhlsha,0,0
@conmanbo @lastgreatstand and a major league bitch too!,0,0
a few weeks ago i started looking into doing that and have got a few pictures and loads of mobile numbers so far reds are just so naive !,1,0
"rt @chvmpagne: fat bitch: ""i'm thick"" http: t.co lqxvllvzhj",1,0
someone please tell me what can be done or which people to tell that the mexicans and or other hispanics here are undercutting price quotes on good working people .,1,0
this is bull * * * * !,0,0
tell me that that pussy is mineeeee,0,0
rt @bitchniggaalexx: bitches be talking about they ride or die with every nigga they talk to. bitch you done died like 8 times already,1,0
rt @pacdagoat: you a hoe if you give your number to another nigga while you got a man,1,0
true! but ever know the longer this bs war on terror goes the more high tech wonder war toys they keep coming out with ?,0,0
the illustration of old west ghost towns is something that every american can relate to .,0,0
@gonzalez_sassy ur not sassy white trash change ur username,1,0
only white trash would call slants and hindis and moslems their equals.,1,0
rt @dirrttyydan: chi ain't no bitch then you got them assyrian kings on california and peterson &#128081 &#128081,0,0
dusty rhodes ?!,0,0
bitches talk... hoes talk even more!!!,0,0
@mimistheone you really seem to love sandusky. weirdo. ur a creepy ass cracker!,1,0
rt @alissaonelove: a nigga will talk down on a female with the same mouth he ate her pussy with..,1,0
rt @nikowavy: men suppose to accept that they girl look like a piece of shit with no makeup but a ugly nigga can get a look? lol ok bitch,1,0
@sammy_sicko get me a bag of those pink n white coloured van sweets please. thanks dude :-,0,0
&#9733 best asian massage on the brooklyn park slope --top rated spa &#9733 718-622-0221 - 24 http: t.co ensnf9rgph,0,0
@penguingraham yup he did like a straight bitch,0,0
muds do n't respect anything including themselves what 's to respect and therefore anyone else .,1,0
mexicans are real prone to diabetes and i want to help them get to hell as soon as possible .,1,0
ain't like them guys who wine and dine to keep they women.. my bitches only want two things that's to get high and kick it,0,0
errrnigga tryna fuck the next nigga bitch not knowin his bitch is the next nigga bitch,0,0
smack these hoes on they ass like we birthed these bitches,0,0
my stomach hurt like a bitch yoo,0,0
rt @allovevie: i know it ain't good but these hoes gon' do what they wa-wa-waaaaannnnnt.,0,0
rt @salamancode: proof that thots are retarded. http: t.co rhjsll9i9f,1,0
88,0,0
y'all wake tf up. y'all are pussies it's summer time turn tf up!,0,0
http: www.news4jax.com news 21589330 detail.html,0,0
rt @chaboylilbill: lightup sketchers definition: kick your feet together and watch the bitches flock. sentence: blinding bitches when yo&#8230,0,0
rt @hoez4sale: lmao they all trash before &amp after &#128530 &#128557,1,0
ladies rt if your head game better than your pussy,0,0
rt @laurabehnke: #yankees fans having flashbacks! rt @wccorosen: @laurabehnke you remember this phil hughes! it's already 4 to 0 still no &#8230,0,0
i will so so once i get to my camp .,0,0
"&#8220 @0ddtoddler: when people refer to their girlfriend as their ""bitch"" &#128528 ....&#8221 i know how it sounds but it's how we mean it lol",1,0
don't love these hoes don't lean on bitches,0,0
remember when i would spank everyone in meme wars? because i do #faggots,1,0
i have applied this technique one many occasions and seen considerable success .,0,0
rt @tmtww_: @artillery909 @ugh_sickoe @learnsomethlng how the bitch ear get burnt?,0,0
rt @arigold_88: jordan wearing bitches need to grow tf up,0,0
i guess none of deez rappin ass niggas wanna throw dem bitches wit da big homie @gucci1017,1,0
"10 rt @paradoxicalmike 1.5 rt @idavey on average 2. but i can be an 8 when need be. ""@sinsofmyfather_ on a scale of 1-10 how ghetto are u?""",0,0
it makes my heart sick .,0,0
@gabbella03 rt something else from another bitch in panties about love i swear,0,0
i'm sorry but this makes me feel so free. like a fucking majestic bird. #gotonelessproblemwithoutya http: t.co ekfovvcwht,0,0
south africa has returned to the stone age in 20 years .,1,0
my daughter is doing high school on line she may go back to school regularly for her senior year but this is in colorado and i think it covers all classes .,0,0
rt @drunktweets81: you sure do have a pretty face for a cripple,0,0
the white horse gig was by far the best gig ever by a racial band in ireland and a packed house too ...,0,0
in 2014 i'm resolved to perfect my bitch face.,0,0
biological europeans are the descendants of neanderthals mixed with the humans seen today .,0,0
&#8220 @funnypicsdepot: bitch in the middle look like a daddy long leg &#128557 https: t.co f2l8dpbres&#8221 @kellienehls,0,0
here we go this fat bitch started talking and now will never stop,0,0
i wonder if twitter didnt allow pictures and avi's how many followers yall would really have ... cus yall bitches dont be talkin bout shit &#128514,0,0
@jrise88 @longlivetylerd your a fag,1,0
i just bitch slapped my brother,0,0
really bitch,0,0
needs a new stock ramrod and nipples .,0,0
&#128588 rt @ido_me2: this vodka be having all the hoes bent over&#128553 &#128131,0,0
now learn your ballet ! : p - zo,0,0
"my reaction when a spoiled white kid says ""nigga"" like they a thug. #everytime #whiggers http: t.co fzvwc7askw",1,0
i read in the paper today that they are `` concidering '' hate crime charges .,0,0
&#8220 @a_brown_30: lmao dylan just got called a pussy by mr o himself @wagggggie&#8221 takes skill &#128527 &#128170,0,0
rt @otdsfinest: ......roses&#127801 are red violets are blue.. you ain't gonna know when yo bitch tops the crew &#128175,0,0
been hooping all day tired than bitch,0,0
it can be read online here : http: www.rastko.org.yu istorija te...ell-tesla.htmlandhttp: www.scribd.com doc 2683312 pr ... n-jacob-oneill,0,0
"rt @rononealdc: lmaooooooo rt @basedamerican: ""ayo take this pic for me fam"" ""you think the bitches gon fuck with this pic?"" http: t.co k&#8230",0,0
@woohdakidd_74 lol da nicca was str8 n friday wit out it but dude str8 uncle tom nicca now,0,0
@efethegoddess the shirt trash &#128546 and i'm leaving your room a mess &#128522,0,0
bet they want a cookie bergbrain? you mean like you want a cracker? kinda bitter here today aren'tcha? #stribpol mngop #mnleg,1,0
rt @redheadray_: i swear i saw more then 3 bitches jump this girl &#128583,0,0
my nigguh me naturally forever be fly!,0,0
them jants be clutch for bedtime tho &#128514 &#128557,0,0
@equallydestruct lmao don't fight me you don't know my ghetto ass school dude i highly doubt that since i don't give a fuck about it,0,0
those are some of the most stupid posts i have ever read in my life .,0,0
yay i like when jacob has colored layouts,0,0
""" lames crying over hoes thats tears of a clown """,0,0
lmao rt @handsomeesco_55 if u live wit ya girl and u do dishes u a faggot,1,0
i am in favor of starting with the death penalty for all traitors which includes all racial traitors .,0,0
i hate when people ask if i shoot up!! i don't need that pussy shit to be bigger than you unswole niggas&#128075,1,0
eventually the city would take it back and i 'd be out ten bucks. more entertainment .,0,0
@gutssidious get into devil first bitch! roasted.,0,0
rt @rubinreport: you can mock michelle obama's #turnipforwhat video but the turnip is now third in line of succession for president. https&#8230,0,0
i chose to be the stay at home dad for disciplinarian and educational purposes .,0,0
hi been looking round for a while on this site and finally got round to registering. nice to see a place where we can openly discuss our beliefs .,0,0
i'll quit being a bitch when you quit being a fake friend. &#128077 &#9996 &#65039,0,0
@krbfarms @cornfrmr i was gone once dog ran a coon up the transformer pole she picked it off with one shot-and still had electricity!,0,0
the undesirables rt @kinghorsedick: @vianawf &#128557 &#128557 &#128557 &#128557 &#128557 these bitches big bruh,0,0
&#128514 rt @1bad_doc: i hate when people get on my bad side cause i honestly don't like to act like a bitch,0,0
"""lmao @swilla_lo: the d.rose adidas are lighter than my phone .... shit is retarded""",0,0
rt @theonlyreed: if u looked good in highschool and wack now i know that pussy been thru some shit,0,0
put 's shakespeare 's shylock to shame ... if mr. weiss had whiskers he would be indistinguishable from a rat.,0,0
i can't tell if i want to fuck you or if i want to slit your throat,1,0
indeed the arab population of interior bc is quite high and in some of the richer areas are almost 60 % + brown .,0,0
@danikawillow don't be a pussy. also there is beer and free pizza here. i swear,0,0
rt @jaymesshaylan: fuuck jalens a slow bitch!,1,0
i can't take you hoes serious because she everything a nigga need in a woman.. some of y'all just look good &amp that's it.,0,0
rt @daggerbyte: call me old fashioned but i'm sewn together with magic and birds.,0,0
niggas only get fucked up only on weekends and i get fucked up daily bitch i still do it bigger not on my level,0,0
@capodaasshole @alejandro_bihhh lmaooo i wanted them hoes she was suppose to hold em,0,0
this was the first silent movie i saw the first movie i saw starring lillian gish who is now one of my favourite actresses .,0,0
rt @bidenshairplugs: i'd like to issue a formal apology to israel for our piece of shit anti-semitic president and his retarded secretary o&#8230,0,0
i can't entertain these hoes or these broke niggas,0,0
@huntermoore @dangitstiff bitch looks like spongebob,0,0
@jaureguisturnt them bitches smell like my farts i been holdin in since 5th grade,0,0
i'm waiting on a new computer so i will scan some in next week when photoshop is reisntalled ...,0,0
with lots of file work and 3 inches of hundreds .,0,0
i do feel for the croatian people and i have come across some of them on the internet and they seem to be a decent people and i have also came across the serbs who seem to jump into bed with loyalists .,0,0
heil sisters and brothers lit see if this makes it i do n't care about looks i 'm a happy puppy if you are white pride thin you are right. if you are skin or kkkk or a.n or what ever you are we are family in this war for are gods and race stand tall and be proud to be a aryan 88 goldenboy 88,0,0
&#8220 @caymarieee: i really hate this bitch but she knows me best &#128149 &#128153 &#8221,0,0
got myself a new job bitches! &#128074,0,0
on most maps there are a northern pack-ice border .,0,0
&#8220 @basebaiivines: michael pineda hides pine tar...on his neck http: t.co pjrkjeay6h&#8221 fact that the yankees cheat &#128077 &#128077 &#128077 go red sox!! #boston,0,0
you got my name in your mouth but i got your bitch on my dick &#128586,1,0
@uk3ba just learn d dance nuh cuz u know after carnival we like to pick up months old yardie ting lol,0,0
"so my mom told me she put my ""drug paraphernalia"" in the trash. the shitty life of a stoner with a cop mom. im pretty upset.",0,0
you'll never catch me in public with a chick that got an iphone 4s. i'm only seen in public with classy bitches,0,0
i'm so glad i don't wake up lookin like one those medusa lookin bitches,0,0
pontius pilate washed his hands announced that he found nothing wrong and left it up to the jews.,0,0
these bitches man they love to harass,0,0
rt @_traemartinez: @atrlfan @chocolvte_ @baesuschrist @vikkinosecrets bitch you ugly as fuck are you a fuck tranny ? get alligator face as&#8230,1,0
#porn #android #iphone #ipad #sex #xxx #facial blonde tranny whore gets rammed and facialized http: t.co kd9nu3tmwz,0,0
my advice would be to pray about it and ask yourself what sort of person is she now .,0,0
man these bitches are so boring yo. where the outgoing fun wild bitches at,0,0
suomalainen totta kai !,0,0
had to block that bitch. soooo annoying&#128530,0,0
what a hoe,0,0
the younger ones will say they are survivors because they were sperm in the men and eggs in the women .,0,0
we just do n't like what we see .,0,0
greeneville tn homes and land,0,0
niggas be in they feelings when they find out their hoe fuckin another nigga #stopsavinthesehoes,1,0
i'm only on here cause my bitch tripping &#128514,0,0
my new bitch finer than a mf but i don't understand shit she say &#128585,0,0
&#128553 monkey mad,0,0
youtube - black mugger sentenced to 75 years in prison for hate crimes against elderly women youtube - cop 's mace vs black guy 's kung fu youtube - african american man sprays semen on white woman in supermarket youtube - white guy beaten nearly to death by blacks for dating a black woman no hate crime there youtube - broadcast yourself .,0,0
@kieffer_jason bitch am not your fam and wtf is skrong who says shit like that get your wack ass off my page lamo,0,0
rt @realjohnbrannon: bette fucking davis eyes bitch,0,0
were gunna shake our honkey tonk badonkadonks ': @sammi_boyden,0,0
pro-gun jamie gilt is shot by her four-year-old son in putnam county florida daily mail online,0,0
prostitution and drug is getting everywhere dealers are from senegal guinea nigeria dirty prostitutes are fom cameroun .,1,0
my grandpa hooked his friend up with some pussy in vegas. #praise,0,0
@destrothenoble @nekolin purple &amp pink....for the faggots who want to be protected...by the police instead of bearing arms if need be!,1,0
26155,0,0
they took the action of screaming for help and getting off the bus .,0,0
halloween is a hoe holiday,1,0
rt @bignorton: i tweet like a nigger,1,0
rt @xtraxtralex: i was disgusted betrayed hurt &amp my pussy drier than a niggas skin in the winter time,0,0
``whiteteacher puts negro in his place ! '',0,0
his the little john of ireland.part of the system as the rest.when it comes down to it these types are more our enemy then the rest .,0,0
ive got the best friends a functioning retard could have.,1,0
the billboards around town speak volumes .,0,0
been a long december hasn't it? counting crows :,0,0
she may or may not be a jew but she 's certainly stupid she seems to think the blacks wo n't kill her alongside every other white they can get their dirty hands on what a muppet !,1,0
@pribski86 idgaf hoe,0,0
rt @jlewyville: &#128563 @treslyon: keyair angels &amp female party promoters are not for me.. most party promoters are hoes &amp them angel bitches are&#8230,0,0
rt @uncleruckus_bd: being a nigger isn't a color it's a state of mind,1,0
sos !,0,0
https : www.youtube.com watch ? v = 3rnrphewelo & index = 2 & list = fl3k6cf7xgpkj02higvcjfcq,0,0
rt @cliftonsings: oi @klitschko ya big boring cunt kubrats a comin'... http: t.co mg2sre0jr8,1,0
the border war moves closer to home : just another day. . . . : a relaxing evening at home suddenly turns into the pursuit of drug smugglers in my neighborhood my blog. . .,0,0
but you are most welcome anyway ugric _ warspirit .,0,0
btw.are you allread in the texas site.i can send you an invite if you 're not.we 've got over a 100 members so far .,0,0
#blessjesus the #crown of his head to the sole of his feet,0,0
real niccas relate fuk niccas perpetrate,0,0
@stunningvisual yes hoe. you always had the camera!,0,0
very few parents are sending their children out in the dark even in our all-white community .,0,0
lmao.... these hoes!,0,0
oh i get problems all the time ... a group of spics run into all the time and then talk crap ... next time they try it im not lying down,0,0
&gt mfw some rachet ass hoe drops some scripture or religious stuff on social media http: t.co 9zdsku0lbo,1,0
&#8220 @rightinher_pssy: fuck her right in the pussy https: t.co 3yw7mhlrhu&#8221 i wish this dude was my grandpa&#128514,1,0
or my cup filled &#8220 @bossmobbe: love a bitch that know to keep me one rolled&#8221,1,0
rt @ampowerblog: @velvethammer parent in phoenix says administrators made her son wear pink fairy wings on first day of high school http: &#8230,0,0
let's hope the nearly all-white gold medal us women 's soccer team gets into the spirit too .,0,0
rt @kimble_zyelon: when i see a pretty girl i be like yassss slay on these hoes &#128571 &#128525 &#128553 &#128514 http: t.co bovprgb4w9,0,0
@royceda59 green bananas are better then yellow ones too.,0,0
if you hang with hoes you're a hoe by association. if you try and debate this you're a hoe. if you get offended by this you're a hoe.&#128175,0,0
rt @imsledgren: looking thru my yearbook i don't think i've done that since my graduation.this book got some hoe ass niggas in it i forgot&#8230,1,0
your medical factors come in to play .,0,0
rt @jazsmin__: you always ugly to a bitch that don't like you&#128564,0,0
@baaaabyshaaaay_ spitted sprite on you? niggah with yo smart ass mouth you deserved it. &amp well stfu! lol,0,0
rt @knickrumors: mets superstar pitcher @mattharvey33 is at the yankees game wearing a knicks hat #knickstape http: t.co g5fqgte2s0,0,0
@jayreidofficial my nicca!,0,0
@alberdough check cashing on the corner of el cajon and calwood it's across the steer for pollo loco,0,0
85.362 228.275 march 28 the nbc tv network airs the walt disney 's wonderful world of color show featuring kilroy part three .,0,0
you ain't trynna fuc ? get ya shoes hoe,0,0
#fact rt @keyshbechillin kanye is best when a good piece of pussy fucks him over,0,0
karmas a bitch i guess you should of loved the old me.,0,0
i saw this post a few days ago ..,0,0
rt @pinkiedeville: &#8220 @capt_slapa_ho: fat bitches are rapist&#8221 &#128557 &#128557 &#128557,0,0
this is your typical afrikaans music .,0,0
@new_dinero alright pussy.,0,0
rt @apthecreated: @bellabelcastro is the realest bitch i know. lol,0,0
rt @corylafon: i just wanna b a side nigga to a thick pretty faced cuffed hoe that does coke bumps garbage underground rappers n shops at p&#8230,0,0
@krustyiscute don't hoe me,0,0
the problem is that through western elites we have to feed and look after useless savages like malema .,1,0
"if dirty d was still around i wonder how many of you younger guys he would call a ""disrespectful son of a bitch""",0,0
there's gonna be a lot of trash talk today #worldcup,0,0
i feel like i got bitch slapped by karma.,0,0
call 281 -973-0420 now !,0,0
*chops* rt @tweets2sweet *does bird call flaps hands*,0,0
rt @funkydineva: if you can barely walk in your heels or your dress bitch you are trying to hard,0,0
hillbilly bone-bo-bone-bo-bone bone,0,0
cut these hoes off right now i really need to ion really know girl but i believe in u,1,0
has it gone or can i just not find it ?,0,0
they should build a pla but actually do so inside africa .,0,0
yea buddy rt @yalljustdontkno: a lot of nba trash talk going on,0,0
deal ?,0,0
the microwave at work is broken so my ghetto ass put a hamburger patty in the toaster to warm it up..,0,0
saw brownies on the kitchen counter bit into one and immediately a surge of pain and spice hit my tongue. chili flakes. eff you brian.,0,0
rt @melodicthunder: nah 2013 was trash rt @ishaboibrandon: 2014 was so trash dawg,0,0
i say fuck them other niggas bitch im all you need &#128074,0,0
4 hrs · in a sinister development waterford against street crime and organised begging has gained support from the nationalist movement - an ardently fascist racist anti-immigration anti-multiculturalist islamophobic homophobic organisation .,0,0
i hate how girls bitch about e v e r y t h i n g,0,0
