message,hate_speech,chess
canada is on par or worse than germany these days for being anti-nationalist .,0,0
rt @brandontierney: grinding! #yankees,0,0
@josh_sclafani you're also a better little bitch,0,0
msciwoj,0,0
so much for #ucla being the team to beat they are trash,0,0
@eburnns bitch be actin like i'm a celebrity,0,0
ive talked to lots of punks about it and i get the same response from them that i get from blacks and minorities. i want to hear a more educated opinion,0,0
idgaf what u do to get it long as u go hard in that. sell drugs credit cards checks strip sell pussy whatever. jst dn't b half-assed!,0,0
i fucking hate this fucking neighborhood these fuckin bitches have someone over everyday ya3ne.,1,0
laughin at all y'all bitches #sullystyle http: t.co c3n6vkd0,0,0
man i'm tired of dealing with these hoes but my dick not,0,0
i got one during this last school year and i through it away .,0,0
i can honestly say i feel dumber after reading posts on that board .,0,0
"rt @kylekallgren: you know how in superhero stories the best insult for superheroes dumb mooks can come up with is ""do-gooder?"" #whiteknight",0,0
"rt @channymaraj you prolly ate ur dad...he hates you @_aintitjayy: ok dad rt @channymaraj these bitches is really my sons tho lmaoooooo""",0,0
as of 2009 11 943 people 92.9 % white 4.7 % hispanic .9 % mixed .7 % asian .4 % black .3 % american indian .04 % other race alone median income is $ 66 115 .,0,0
why would i fuck a bitch that can't fuck? jus like u hoes don't want want a nigga wit a clit ticckler,0,0
rt @yaboyroshi: dodging these hoes like http: t.co 9o31krmeso,0,0
hoes gon' be hoes let them be.,0,0
#bad #ass #local #bitches,0,0
rt @yungtweetgod: bitches will give their pussy to the whole community but wont give a nigga a piece of gum,0,0
i heard whites could purchase land off each other if they wanted to move into orania .,0,0
@mlg_pollute i'm gonna tell my friend not to buy your scuf now dumb chink frail pussy,1,0
it's hard being a real nigga when these niggas got bitch tendencies,0,0
i wonder what the percentage of the san francisco people who are hiv positive are straight .,0,0
youtube - broadcast yourself .,0,0
a few times ive been told to make kids. i said i have no one to make them with. now i have someone but we do not feel ready to have kids. i belive in quality over quantity. so we would have maybe 2 to 4 .,0,0
bad foreign bitch she a walkin ferrari,0,0
rt @sequoia_gabris: &#8220 @ueonoyungjumbo: @sequoia_gabris yeah hoe!&#8221 but the babies are innocent lol so gabriella still got her sister a birthd&#8230,0,0
when i look at the zimbawee 's mugabe i think `` ape '' or `` gorilla '' .,1,0
"""@latrobemark: you love these hoes more then money wats wrong these niggas""",0,0
rt @feministajones: not today bitch. not today rt @rennystevens: @feministajones soooo ur a black feminist. u do know how pointless that i&#8230,0,0
ok i 'll do that when i get back from picking him up from school .,0,0
give me 3 wishes i wish i wish i wish you would bitch.,0,0
rt @korsczurek: got to hold a koala take selfies with kangaroos saw a bunch of bad ass birds of prey and pet a fucking emu today... wtf &#8230,0,0
' ok ma texas bitch keep textin me callin cryin stressin me &#1041190 bout where i been but i been with another bitch allegedly &#1043351 &#1043360 .,1,0
had to make it up that is why,0,0
rt @mattietrump97: win % since pile of trash @jairusbyrd went to new orleans: #buffalo:1.000 #neworleans:0.0000000000000 #fuckbyrd #whone&#8230,0,0
rihanna's favorite thing about white house visits: 'my president being black' http: t.co 86zvjuzjlr #solidarity poking whitey-not wise..,0,0
there is nothing i would love to see more than the arrest trial and execution of these murderous and genocidal zionists !,1,0
rt @funnysayings: &#8220 you&#8217 re a bitch&#8221 that&#8217 s new information thanks,0,0
rt @karlos_budah: free the squaddd @1stblocjeremiah @realniggasherm we in this bitch solid first block freee us,0,0
that kid is probably going to get some disease from laying with his face on the floor of a supermarket like that or some good doer will call he cops and he could get put in a foster home .,0,0
@harveylevintmz @sly309 they want what i got i want what they got america.they got the word nigger i want it to,1,0
animal grief in the 19th century old shepherd s chief mourner by edwin henry landseer 1827 .,0,0
i have officially earned my right to bitch about things for the next two years! yay!,0,0
rt @doctorofthedead: @jackson_d_chase @violet_berry_ you realize i&#8217 m going to have to get out all those #horror and other poems i wrote abo&#8230,0,0
the neolithic farmers who migrated into europe originated in anatolia .,0,0
yo @kaycimalynn i miss you. ya cunt.,1,0
like don't play with me bitch,0,0
bout tht time where the hoes are gettin dicked down,0,0
i hope their is some sort off protest about this,0,0
i would love to not be hit with the jig for once in my fucking life,0,0
"@eyeonpolitics @chrisloesch as long as its not one of those ""special brownies"" right?",0,0
3 .,0,0
ihate a nosie bitch ',0,0
"cancer is a hoe y'all pray for the people who have it. http: t.co 4xgeqmrzq5""",0,0
rt @lemarquand: jihadi-in-chief hussein urges restraint in fighting islamic butchers&#8252 &#65039 apparently we should be nice to isis...we might hurt&#8230,0,0
delete now you bitch ass nigga rt @quanny_quan: if the redskins beat us i will delete my fucking ig,1,0
you can grow fruit there .,0,0
rt @louievree: i need a ride or die bitch! http: t.co tb1tmsvtrq,0,0
rt @_imredhoe: heard a bitch say im ugly but ha nigga thank different &#128523 you say you mainline he dont treat me no different &#9996 &#128540,0,0
white people have been around for 40 000 years ij is the exact same thing the split is i and j j is older than i and it was j first farmers from that it became j2 i2 is what dinaric have there are different subclades to being nordic to be a nordic i2 it has to be a i1 variant nice try though .,0,0
@garcialaura_ rt! you'll see watch he finna hit that hoe and put some,0,0
a1 bricks in this bitch we in gucci house,0,0
!!!!!!!!! rt @c_g_anderson: @viva_based she look like a tranny,0,0
lack of compassion seems to go hand and hand with lack the of white blood .,1,0
one thing we did get out of this is confermation that homeschool is the way to go .,0,0
&#8220 @_beautifulkeezy: these hoes be playing w me like i won't send baby cain at they niggah !!&#8221 yesss messy.,0,0
he likes selecting movies .,0,0
i guess i would be destined for the gas chambers .,1,0
rt @mabelsay: hoes be calling hoes hoes when they know they just as much of a hoe as the other hoe they calling a hoe.,0,0
twitter your being a bitch,0,0
one of them is black and the other looks white .,0,0
rt @rbk_steviej: i dont respect nun about a bitch cause idgaf bout des hoes,0,0
he's making sure if it's ok for the bitches http: t.co we7obtketb,0,0
@horsepower_will naw nigga i got yo bitch tip toeing on my wooden floor !,0,0
rt @wallstwatkins: a hoe only cares about the now the future is irrelevant.,0,0
"""i am a thrill billy..with a hillbilly heart."" -@billyraycyrus. hahahahaha jesus murphy!",0,0
and my job lets me monitor all of jewish supremacist control of talk radio .,0,0
where tf this bitch in the pink from? &#128514 this hoe pointless,0,0
pathetic scum .,0,0
u still fuck with your old bitch? &#8212 disrespectful like shit http: t.co ceycdvz4w5,0,0
this is exactly why i don't tell this bitch shit !,1,0
@_dbankss orr why? thts my lor bae tho wyd why u fucking up hoe?,0,0
"""but i need a bad bitch that's hotter than me"" might be the realist shit partynextdoor ever said. that's how i be feelin everyday",0,0
@ole_boy @m10eezy yes i'm white washed because i don't go around repping my hood and saying a bunch of ignorant nig terms.,1,0
tiny out here looking like an albino red nose pitbull from a dope boy's trap house.,0,0
@pipe_tyson me? nigga you the pussy. i got hands for you dawg!,0,0
im trying to come back as a fine ass bitch next lifetime....,0,0
for white students the test starts at - 40 % passing score 99 % .,0,0
rt @thecoreyholcomb: if your man is happy in his next relationship your fucked up ways are a blessing bitch,0,0
@treyspears3 dude your fucking gay you made a twitter just to mock me fucking lowlife,1,0
it's like zero bitches in nap that's gon stick by yo side if you fall off &#128175,1,0
#real rt @imtoomuch: rt @d_lac: rt @weavuschrist: rt @tone314: don't tell me if my gf was a hoe before me if i'm happy.,0,0
can't have a bitch with no future or goals. i love kids but if you're not a parent first i can't deal with you,0,0
rt @waynel_jr: the nipples determine whether the titties are trash or not,0,0
i fuckin hate this bitches voice omg,1,0
so to the fat toothless sack chasing bitch that just yelled at me from her busted ass van window. fuck off and get a real job,0,0
http: t.co 74ulxaf &lt --this bitch @vewxyz,0,0
this bitch just texted me baby baby you miss me,0,0
rt @beyondbanksy: #breakingnews #streetart #graffiti #new #mural by duo etamcru in #rome #italy #morning #breakfast #coffee #trash http: t&#8230,0,0
rt @brittanny188: pull up on my ex make that bitch mad&#128514 &#128514 &#128128 &#128128,0,0
shutup fag &#8220 @mraugustaisina: on some real shit females love a real nigga like me !&#8221,0,0
rt @polliepopthadj: hahahaha he missed the shit out that hoe!!!!!!!!!! #houston texans,0,0
that is persecution .,0,0
and you&#8217 re a bitch rt @fuckingpatbro: @thotcho you&#8217 re a little fucking worm you know that,0,0
there's so many good choices it 's hard to pick just one all time favorite .,0,0
or hide it behind a link or something ?,0,0
rise up gonna get higher and higher! its all hips and nips otherwise i ain't eating!,0,0
@itsmander aids ain't all dat bad. you can become da hoe and do da crack and ain't gonna make no difference anyhow,0,0
if you a bad bitch put ya hands up high,0,0
i am in the same boat as you to an extent .,0,0
kim k is alright but honestly so many niggas been in that i'd rather not.. and miley got unfollowed that bitch is just strange.,0,0
dresden got to see as well and it was a wonderful thing for her to see .,0,0
stay away from all fast food garbage .,0,0
ymcmb always get caught up with strippers. tyga actually had a child with one. niggas get rich a buy bitches,0,0
that's how you let the beat build bitch.,0,0
i'm at home throwing up taking care of my kid. yet i'm a hoe? oh. oh okay.,0,0
the irish in #california are all white trash.,1,0
if this bitch don't turn crash in &#128545 &#128074 &#128299,0,0
rt @_iamextra: 7 out of 10 rt @taxstone: every bitch in houston look good ?,0,0
white power !,0,0
pierce would've easily drained all these shots with us. he's so trash now smh,0,0
i get what your saying and there are thousands of non irish here who will never contribute anything to this land .,1,0
oh you one of those stuck up bitches &#128514,0,0
as usual the magic negro opens his mouth and lies pour forth .,1,0
but i bet they knew exactly why to let it appear on television only to create a bigger tension between the gypsies and the czechs .,0,0
rt @lakeshowqueen: kevin love out here bein a hoe... just let the world know u gonna be a laker 2015 season dawg,0,0
i have seen young white girl 's and boy 's acting like blacks with their baggy pant 's and their hip hop .,0,0
most weeks i see him 2 whole days and 1 or 2 nights per week i drive over and take him out to do something,0,0
every real nicca need a real bitch! #jayfacts,0,0
"rt @adamweinstein: working theory: this ""selective race"" abortion ban passed in florida today was just an excuse for redneck reps to say ...",1,0
"rt @rapperssaid: when kanye said ""i don't need your pussy bitch. i'm on my own dick."" http: t.co 6eelumjbme",0,0
@sheen300 ok. so for what reason did god make parasitic worms whose sole purpose is to burrow into the eye of a small african child?,0,0
should i be worried that a lady behind my building is talking to a crow?,0,0
rt @lucybeeee: &#8220 i hate when i lose something and my mom says &#8220 well i guess it wasn't that important&#8221 like bitch you lost me in a grocery st&#8230,1,0
rt @ariesspears: these young cats being drafted in the nba today are walking lotto tickets! wait till these niggas find out that pussy come&#8230,1,0
we did not evolve from homo sapiens quite the contrary we retained our intelligence in spite of them .,0,0
the comparison between the belgian and `` american '' school is revealing .,0,0
fee hours in any direction and there is none of that .,0,0
she feelin a young niggah,0,0
no matter that bulgarians speak similar language as slavic people i still don`t find them as slavic .,0,0
@lkxox_ bitch*,0,0
rt @gmb_ace: i'm a get money nigga so da hoes love me,1,0
thirsty ass bitch don't sweat me,0,0
"rt @steamed_greens: ""@juanndacut: this bitch wanna be roger from american dad so bad http: t.co kxha1ztyms""",0,0
thanks to my nigga coco i smell good then a hoe haha finna pull allllllll the hoes come smell a nigga &#128527 &#128526,1,0
hi. i live in florida. dont worry i dont have a boyfriend. not that no one will ask me out but they are all * * * * * * lovers .,0,0
@billperiman @offgridsurvival what the holy fucking hell is going on at the epa those over-zealous cunts i can't wait for 2016,0,0
stupid whites wo n't complain about their own affirmative action persecution for fear of being called racists - of all illogical things .,0,0
i agree it is about time to stop this it is the same story every time and nothing good will come from it .,0,0
"lmao this bitch high asf and she asked me ""do i look high?""",0,0
rt @nowomanisright: just knowing u can still go out and bag some bitches is good enough for me.... the headace that comes with bagging summ&#8230,0,0
rt @amandamarcotte: &#8220 not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation &#8221 he sa&#8230,0,0
open a new shop somewhere get my son more interested in education he hates school help mor ein my community try to whiten things up > >,1,0
@josesitoriveraa fuck no faggot,1,0
rt @pellucidstyles: they might be called 5 seconds of summer but their songs are 3 minutes of trash,0,0
rt @drrake: but she a hoe tho right? &#128564 http: t.co gle9rsfkwj,1,0
i hate that hoe ... she ain't bout shit,0,0
@true_east_ @troymadden yall trash but @themanacho cold,0,0
rt @itstylerstarr: if we date&#128143 &#10084 &#65039 get rid of ya ex's &#128694 &#128694 &#128694 &#128694 &#128694 &#128694 i'll get rid of my hoes &#128131 &#128131 &#128131 &#128131 &#128131 &#128131 &#128131 we don't need no interference &#128525 &#128145 &#128107 &#128141 &#128141 &#128149 &#128175,0,0
@xblackoutbarbie bitch don't retweet my question. psh!! nasty ass ho.,0,0
rt @gabrielaangela4: that hoe wanta 6 6.,0,0
@rachaelkbrown @billybutlerkc @oreo unexplainable!,0,0
i'm going to play the black sheep here and say there 's nothing wrong with what he 's doing .,0,0
friday is gunna be my bitch,0,0
odium sweden - oi ! this is one my favourites ...,0,0
rt @estradax187: money is the baddest bitch i know,0,0
as good as percy harvin and peyton on the same team sound&#8230 that&#8217 s so retarded lmao,1,0
@sneakerluke @wojtata @mikeymikerowave @joecushkush poor 5sos has annoying ass cunts as fans. they don't care about you at all you know.,0,0
just as there 's a place for pakis called pakistan and a place for negro 's called africa .,1,0
indeed.,0,0
most of these videos belong on the animal planet tv channel .,1,0
if i see another bitch with a rolly bag ima diesel that bitch,1,0
hello i 'm from rome ...,0,0
you picked a poor time to start such a thread seeing as how just this week the ira were categorically cleared of all paramilitary terrorist illegal activity .,0,0
lighting my pretty ass up w them yellow stars lls,0,0
lawd jesus lets pray for these hoes &#128591 &#128079 &#128079,0,0
rt @jareerkassis: if there was an invisible celestial judge who killed those who spew hate on palestinians celebrities &amp politicians would&#8230,0,0
"rt @emmgoldla: a lot of ppl look at me like ""who the fuck does this bitch think she is"".... ms. goldschmied to you",0,0
i ca n't find an actual picture of it anywhere but there 's lots of references to it .,0,0
also atrabiliar ah-truh-bil-yar origin : 1645 55 < l atra bili s black bile + - ous at · ra · bil · ious · ness n .,0,0
thank you for your post .,0,0
@kellendaniel along with the french blue and buggs bunny viis and the oreo ivs. @lajethrojenkins,0,0
rt @manichakr: @arvindkejriwal itni bahaduri!!! interviews mein to hamesha marne ko tayyar rehte ho got scared of crackers? lol http: t.c&#8230,0,0
i agree with everything you said mate but the thing is with eu immigration we dont have any say in the matter because we have open borders .,0,0
@nessauzc lmao if the shoes fit? &#128094 lace them bitches up. i'm talking in general &#128514,0,0
tellin me im disrespectful but i aint the one callin everybody a bitch for free,0,0
@capodaasshole @alejandro_bihhh lmaoooo beiber get these hoes wet big bro i'm tryna tell you,0,0
these bitches boringgggg,0,0
please if you are interested in this position make the poster provide you with more info before revealing anything about yourself .,0,0
easy bitch how ? lmfaoooooooooo she was my girl &#9995,0,0
ordered a copy the other day cannot wait to settle down for a good read in front of the fire here .,0,0
why is rugby dominated by whites ?,0,0
@cryystalina cuz people at work are bitches they shit talkers and yeah dude i need a girls night out -___-,1,0
rt @willyroast2: yo girl pussy stank @soloexmachina this tweet stinks rt @willyroast2: there is no suck thing as a faithful bitch in washin&#8230,0,0
rt @jayzoverrated: &#8220 @2charmss: next person i see tweeting that bitch shitting on herself im unfollowing you&#8221,0,0
a girl knows when a niggah just trynna fuck .,0,0
this bitch just said id suck your dick if it was legal to my cat,0,0
if yo nigga catch you cheating and beat yo ass in front yo lil yeah and lil yeah don't help. you still give him pussy ladies?,0,0
i have read it three times and find it very interesting .,0,0
i actually saw a period belt buckle once with the ss deaths head on it and `` gott mit uns '' over it .,0,0
bonnier probably control some 70 % or so of all media in sweden .,0,0
hello takebakamer1211 you are not typing to yourself we can all see your message .,0,0
guys that struggle to get pussy are the main niggas that bad talk women. he could get more pussy if he can learn how to stfu and chill,1,0
well we wo n't stand for that no more !,0,0
spring break bitches,0,0
if i'm legit trying the worst thing you can do is try and play games with me. you'll get the bird sooo fast.,0,0
rusya is typical hutsul 's girl .,0,0
my grandfather told me of england when he was a boy and the dogs would go right into the pub with the men and sit with them under the table .,0,0
race is a dogma on the physical world the will of the gods and the way of the buddha is the ultimate path .,0,0
@kieffer_jason you dumb fuck that's not a fucking full address you dumbass i don't live in plano so how the fuck would i know retard,0,0
"you a hoe if you ever ""fstow"" after midnight",1,0
good for my young kids too they watch old westerns and anime cartoons .,0,0
when a real niggah want you,0,0
did he say the tastiest cuts or cunts??,0,0
&#8220 @kinsl3y: when i'm in that pussy honey i'm home!&#8221 &#128514 &#128514 &#128514,0,0
@herman_nyrblog he's am has no clue #heeb,0,0
this is to overcome white privilege,0,0
somebody``hcf''calledputin``ahero''!lololol!this``hero''finallytransformedformersovietjewnion in ``russian''judea!in this misery-torn country-are there-70 officially billionaries tens f thousands millionaries and tens of millions of poor and miserable who look for their pittance at the garbage places !,1,0
rt @ginadeb0: but i ain't mad at her prejudice dad that's the best damn pussy i ever had!!,0,0
i've seen those walls in cuzco .,0,0
except peanut butter,0,0
dear grumpy bitch at gibsons no one wants to hear about your personal life.,0,0
rt @woody_afc: @_whiteponyjr_ @ivanrabago_ no doubt about it. i mean its cute tossing around trash cans and having 98lb mexican boys wantin&#8230,0,0
rt @thinknmoney_365: @wendys @tacobell &amp @mcdonalds yall bitches needa start delivering !!,0,0
seek and you shall find .,0,0
you're a hoe ass faggot bitch cunt nigga,0,0
@floralelephants the wasp of angry legend. beat it into a squishy pulp!!!,0,0
and still the great liberal experiment continues !!,0,0
being hit with a paintball is not bad the painfull stuff is when you are diving around in air to the floor and you slice your elbows and knees up,0,0
its not scarey at all anymore .,0,0
i have a .40 sub compact and a .40 xdm .,0,0
"rt @illesttam: ""go talk to your hoes"" https: t.co oxa8iqqfjr",0,0
rt @ho3micide: morgan park kids like to pop fire crackers in the school now,0,0
rt @theomaxximus: i can post a picture of chrus at like 5 in the morning and the little nigga will favorite and retweet that hoe,0,0
rt @gmel_genuine: when ya broke only real bitches stick around,0,0
@almuirsi probably yeah. by most accounts he has the personality to handle it though. and he can wear a yellow suit if he puts up points.,0,0
@mis_sarahd @basedpapi1017 tranny,1,0
monkey see monkey doo,0,0
congrats and i hope you both have very happy and long lives together !,0,0
&#8220 @retrolivin_cam: same hoes is still at it i should've known&#8221,0,0
"@bittytang not sure. i think most women have self hate therfore collectively ""women are bitches"" becomes their campaign and men follow",0,0
what else come on on mondays im not finna watch that trash ive destroyed enuf brain cells.,0,0
@05professor i bet he's a starbucks queer,1,0
there was nothing sectarian about my comments .,0,0
pisses me of when i see these little liberal faggots wearing che guevara shirts. move ur ass to cuba. http: t.co culwvpcpa7,1,0
hoes will be hoes lol,0,0
@robincoldiron those god damn bitches smh run away!!!,0,0
rt @nocontextads: tired of little bitches messing with your plants? get your own gangster gladys http: t.co lqbu0jg3br,0,0
hey maybe we can meet before i go back to school if you want to just pm me and i can give you my aim yahoo msn icq whatever 2508,0,0
your either bulgarian or greek not macedonian it does not exist .,0,0
1-800-slap-a-hoe,0,0
this song is great and i 've heard many excellent versions but this is my favorite .,0,0
i almost beat that bitch up.,0,0
rt @omfgmeezy: maybe nobody likes you because you're a bitch,0,0
can i have a bad bitch without no flaws? come to meet me without no drawers?,0,0
after the steelers lost the superbowl i loaded up the black and yellow gmix on my moms computer i think the youtube page is still open,0,0
although last night my lady told me the key to happiness was new pussy,0,0
look at this fucking kaffirs hairdo. only a nigger http: t.co lmwqj1etoa,1,0
the father said on the news this morning the church has already told him they would appel the verdict and if they lost again they would just file bankruptcy and he wouldnt see a dime !,0,0
rt @__iamjazz: where is d hoes ? &#128514,0,0
betrayal of bright pupils : two thirds who shine at age of 11 are steered into soft subjects at gcse just 33.9 % of teenagers from disadvantaged homes gained at least five cs in their gcses last summer - including english and maths - compared with 58.2 % of all pupils attending state schools yet again selective schools dominate top of the tables schools minister nick gibb : ' today 's figures reveal a shocking waste of talent in many schools across the country ' read more : two thirds of top achievers at 11 not taking key gcses mail online,0,0
would you please strive to read more carefully before you jump down people 's throats about something .,0,0
@jgardenofeden @kysportsradio @ryanlemond but...country music listeners really are hicks and alcoholics &#128514 &#128514,1,0
@wassupbeama lol bitch nigga ima get my gay homies on you,1,0
18 yr scrap from out here might get life in prison for murderin a norte nigga by el pollo loco off of story rd.&#128563,0,0
rt @_withluv_kira: &#8220 @chichi_knows: what's yall favorite chappelle show skit?&#8221 is wayne brady gonna have to choke a bitch? &#128514,1,0
rt @basedomg: im fukin yo bitch u mad as shit,0,0
worth .,0,0
i hope they did n't eat the villagers they might have gotten food poisoning .,0,0
rt @_tymoore: for all those watching that so raven. look at this negro now lol&#128514 &#128514 &#128553 &#128553 http: t.co necakytdi1,0,0
january 29th 2012 - whitefish amtrak station in winter .,0,0
sunday's are the day to chug through while everyone else around you is obsessing with what their fave football team does and fantasy league.,0,0
rt @iexaminetitties: too many bitches strictly rely on their looks. can't bring nothing to the table but 100 likes and an iphone &#128514 &#128514,0,0
i live in northern alberta and even there i ca n't get away from them .,0,0
graduate school seems like a good place to meet and marry a man who is as intelligent as she obviously is .,0,0
"""@datfullerkid: @trevaughnlg yall both gimped up??"" ain't tht a bitch huh lol",0,0
happy holidays from discover kalispell - youtube christmas lights in kalispell mt - youtube christmas lights in kalispell mt - youtube christmas music kalispell mt - youtube,0,0
rt @nogoodnigger_: stop gassing up these regular ass bitches,0,0
http: www.commercialappeal.com news ... emain-custody now a little about the school where she `` teaches '' .,0,0
long live holy mother russia !!,0,0
enjoy your classroom .,0,0
just letting you know .,0,0
rt @blackrepublican: spike lee is one of those wealthy people he bitches about that's causing gentrification.,0,0
hoes and dey hoe poses,0,0
if you can fuck my bitch cause nigga i'm the shit i'll salute ya,1,0
yes bitch you still in love in rich. she lying,0,0
@proseish we don't send pussy ass cowards to old sparky,0,0
currently being hit with the jig. word.,0,0
last night this bitch was talking bout she wanna smoke &amp go to wingstop. &amp i was the 1st person she thought about.. who paying for all this?,0,0
youtube - ukraine in ww2,0,0
i found another example of a so called `` russian '' turk who hates armenians and georgians .,0,0
memphis teen charged with rape my fox memphis fox 13 news,0,0
here is my old school picture i think it was in 1994 .,0,0
maybe @barackobama is colored blind with his 'red lines' and all. tough talk no walk. #tcot,1,0
i asked the name of the bird ancient egyptians used as the sun of god heru horus .the pheonix firebird .,0,0
i 've seen it and currently live it and let me tell you it is not pretty .,0,0
you got dykes i got the vic's,0,0
welcome to reality !,0,0
"""@ortiz_jaylene: all i see is bruno's bitch ass on my twitter now. wtf"" bruno's all that she sees drake voice",0,0
"i lose ovo followers every year. 100 bitches unfollowed me because of my ""hold on we're going home"" rants. a hoe athem is a hoe anthem",0,0
johnny rebel - if i could be a nigger for a day: http: t.co jpkdkpbjxh,1,0
tell a bitch gtfo my face fa no reason,0,0
rt @zekncashe: all i ever asked for was patience patience &amp pussy but mostly patience..,0,0
rt @kidd_bravo615: nigga wanna bitch about a party y'all know my address knock at my door,1,0
i have always thought that the first order of business in a white nationalist state would be to teach our youth how to fight unarmed .,0,0
is this napk bitch retarded or stupid wtf would you request me didn't she read my bio it's pretty&#8230 http: t.co reqhlhhml4,0,0
please message me .,0,0
' just was old to me a lil proton feel me ? some bitches that's gon feel me some niggahs that won't kill me .,0,0
if a person can find a way to create their own business they could easily pull it off .,0,0
yeah okay let's just put a fire cracker in a cow pie and see what happens,0,0
@firemunky i said i'm a vagina but not a fag. who hasn't seen that movie?,0,0
to call them a civil rights organization without questions you minus well call evil good .,0,0
@felipefrost23 you can be whatever you want since you aren't a lying ass bitch ass childish ass mother fucker,0,0
rt @andymilonakis: i bet beyonce's pussy tastes like a fresh caramel apple,0,0
fruita and corona seen like never before 303cycling news video of two mountain bikers riding in colorado filmed with a radio controlled helicopter .,0,0
when they get ridiculed because of their injury on the radio by a negro talk-show host who sings little songs about how sharks only eat white people sure .,1,0
rt @medzzzx: *claims hoes don't exist* *uses hoe in her name* http: t.co tsnzjgpye4,0,0
@itsmegrizz dink now uknow thats not true,0,0
they bred with inferiors creating these mongrels,1,0
rt @rmpharris: i kinda miss tremper i use to be threw dat bitch lol never in class lmao,0,0
"rt @hennergized: &#128557 &#128557 &#128557 &#8220 @stopbeingsober: yall say ""why you dating lil girls"" like mature hoes just on a rampage outside.&#8221",1,0
rt @neeksbethatguy: @jessecanon @tonykivarkis @zramsin @dirrttyydan @naramy22 he busted a bitch n rolled stop sign hahahaha,0,0
i never thought you could irritate me like. please stop being a fucking bitch. surprised your boyfriend puts up with you. #stupidspecs,1,0
rt @fxckabbie: like i know i can be a bitch sometimes but some people need to know their levels,0,0
"""@domworldpeace: baseball season for the win. #yankees"" this is where the love started",0,0
why do you white nationalist try to spread fear in blacks saying that the jews do not care for them. jews are the reason affirmative action is in place which allows us to take your jobs. jews are the reason so many blacks have become rich including myself. so why do you think their just using us ? jews are your enemy and so are we so what you feel you need to do is make your enemy against each other. is that right. you want blacks against the jews. well guess what not goinna happen. the jews needs blacks as much as blacks need the jews and together they are a force to be recon with .,0,0
it was alot busier saturday and sunday .,0,0
but the best are here they certainly are n't africans - multiculturalism is the funeral pyre of a society & those who welcome it are either fools or traitors,0,0
if pussy lips could talk ill go down there like it's whispering,0,0
hoes like when you honest they say it's different.,0,0
hi new to the site saw your message i live in aurora and would like to meet some good ppl here brian,0,0
"fuck your dreads fire it up hoe rt while we watch ""this is the end""",0,0
rt @bootygangcult: these hoes out of control https: t.co tynerthixk,0,0
the only reason i cheat is to show these bitches what kind of dick my girl be getting.,0,0
"""&#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 @vandalsavage_: teanna trump probably cleaner than most of these twitter hoes but.........""",0,0
"hate when hoes caption shit ""who is she"" lol shit is hella cheesy",0,0
charlie crist wins democratic primary in florida governor's race ap projects http: t.co gy9urbtq1q via @wsj,0,0
we are in the kali yuga .,0,0
"&#8220 @thatdamntwerk1 ""when you gonna take me out?"" rt @drtruth247: some hoes not gonna let you come over until you spend money on them&#8221 listen",0,0
weird frosted colored lipgloss is weird...,0,0
you a hoe if u eat candy corn,0,0
i don't be crying over stripper bitches that left me for dudes with money tho. and. singing about it.,0,0
this nigga magic johnson got a grade a faggot for a son &#128514 &#128514 .. he had to have done some terrible shit growin up lol..,1,0
"""@cashandboobies: i been kidnapped yo bitch""",0,0
"rt @roulettista: mertesacker saying ""give him the ghetto fist"" is still goat",0,0
dude i work with is so pussy.,0,0
i find most people wait to long to react in a physical encounter .,0,0
"it's funny how females don't want to be called a ""bitch"" but if you put the word bad in front of it then they're happy af",0,0
@dre_thinks that damn coach ain't never called back bitch ass,0,0
rt @elisha40hands: bitch you got too many teeth in your mouth,0,0
it's awesome when people you've known for years talk trash about you behind your back and then ask you for favors later. truly awesome.,0,0
&#8220 @9acino_: even though trunks was one of the main characters dragon ball gt was lowkey weak weak&#8221 nothing lowkey about it.. shit was trash,0,0
eggnog trash,0,0
what kind of person am i : the one that wears a beanie and does drugs and likes to fuck with bitches,0,0
for such bold people confrontation seems to make bitches out of alot of you,0,0
i feel like athletic whites do not have enough kids because when you have a lot of brothers it forces you to fight your way to the top .,0,0
"rt @dceni33: not the ""farewell tour's"" fault everyone but three players underachieved for the yankees this year.",0,0
is that sign like passop ? danger .,0,0
@csnchicago punk ass bitch. #bullstalk,0,0
these are insane and cigars trash!? foam done bumped his head rt @foamwright: these are insane. like so insane. http: t.co 5umpdoeorz,0,0
rt @mikeb_in_the_d: @_thomkins_ i got 11 nuggets this time bitch. #couldntbehappier,0,0
@coosie11 bitch my phones gonna die in serious i got hot pockets,0,0
@thewagnerer fags***,1,0
im 21 in hamilton looking for people who dont put up with society 's crap my email is hammer _ smashed _ skull@hotmail.com,0,0
"rt @lovelymariiee: ""@ginasanabria_: exes swear they can do better then you see their next bitch ..... &#128514 &#128514 &#128514 &#128553 &#128553 &#128553 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128553 """,0,0
i was also surprised how many people were able to fit inside your clubhouse but was very happy to see so many people .,0,0
"dude was talmbout ""i don't know why everyone hates nickelback!"" because they're trash that's why.",1,0
i used to get grs a lot tho. maybe that's why my soles cracked so much... http: t.co lrcb0vabig,0,0
its #arabspring training charlie brown! #rejectedpeanutsspecials,1,0
